"computer_id","activity_type","affected_user_id","timestamp"
"C44","LOGIN_FAILURE","U62",2024-12-01 03:36:39.000
"C10","LOGIN_FAILURE","U1",2024-12-01 04:09:56.000
"C39","FILE_DOWNLOAD","U17",2024-12-01 23:50:14.000
"C13","FILE_DOWNLOAD","U16",2024-12-01 23:41:56.000
"C31","MALWARE_ALERT","U9",2024-12-01 20:04:24.000
"C7","LOGIN_FAILURE","U53",2024-12-01 07:49:43.000
"C49","FILE_DOWNLOAD","U73",2024-12-01 15:39:30.000
"C42","LOGIN_FAILURE","U59",2024-12-01 16:26:26.000
"C42","LOGIN_FAILURE","U9",2024-12-01 08:19:09.000
"C36","DATA_EXFILTRATION","U12",2024-12-01 15:03:59.000
"C20","MALWARE_ALERT","U41",2024-12-01 12:20:24.000
"C4","LOGIN_FAILURE","U15",2024-12-01 16:30:41.000
"C7","FILE_DOWNLOAD","U66",2024-12-01 14:31:02.000
"C1","LOGIN_FAILURE","U75",2024-12-01 15:08:44.000
"C44","DATA_EXFILTRATION","U11",2024-12-01 03:27:43.000
"C45","LOGIN_FAILURE","U8",2024-12-01 11:22:46.000
"C42","LOGIN_FAILURE","U55",2024-12-01 15:32:16.000
"C47","FILE_DOWNLOAD","U96",2024-12-01 11:22:43.000
"C13","FILE_DOWNLOAD","U6",2024-12-01 09:16:48.000
"C22","FILE_DOWNLOAD","U53",2024-12-01 13:37:40.000
"C21","LOGIN_FAILURE","U20",2024-12-01 05:33:26.000
"C22","LOGIN_FAILURE","U39",2024-12-01 17:16:03.000
"C28","FILE_DOWNLOAD","U99",2024-12-01 02:26:39.000
"C9","LOGIN_FAILURE","U72",2024-12-01 03:19:17.000
"C26","DATA_EXFILTRATION","U34",2024-12-01 03:06:28.000
"C9","LOGIN_FAILURE","U57",2024-12-01 03:23:39.000
"C15","FILE_DOWNLOAD","U19",2024-12-01 15:43:26.000
"C10","FILE_DOWNLOAD","U71",2024-12-01 03:30:56.000
"C24","LOGIN_FAILURE","U31",2024-12-01 13:34:03.000
"C42","FILE_DOWNLOAD","U82",2024-12-01 04:44:14.000
"C8","DATA_EXFILTRATION","U40",2024-12-01 20:15:24.000
"C24","LOGIN_FAILURE","U14",2024-12-01 02:11:01.000
"C16","UNAUTHORIZED_ACCESS","U100",2024-12-01 21:21:09.000
"C49","FILE_DOWNLOAD","U81",2024-12-01 20:26:48.000
"C26","LOGIN_FAILURE","U37",2024-12-01 20:27:00.000
"C27","FILE_DOWNLOAD","U44",2024-12-01 12:00:07.000
"C37","LOGIN_FAILURE","U9",2024-12-01 04:27:01.000
"C4","MALWARE_ALERT","U58",2024-12-01 14:57:25.000
"C50","MALWARE_ALERT","U20",2024-12-01 12:52:26.000
"C24","DATA_EXFILTRATION","U92",2024-12-01 15:23:55.000
"C19","UNAUTHORIZED_ACCESS","U50",2024-12-01 01:52:23.000
"C36","MALWARE_ALERT","U20",2024-12-01 10:28:20.000
"C39","FILE_DOWNLOAD","U36",2024-12-01 21:51:36.000
"C10","LOGIN_FAILURE","U27",2024-12-01 11:22:33.000
"C25","FILE_DOWNLOAD","U72",2024-12-01 12:48:10.000
"C18","LOGIN_FAILURE","U32",2024-12-01 03:46:19.000
"C19","MALWARE_ALERT","U1",2024-12-01 21:02:28.000
"C36","FILE_DOWNLOAD","U17",2024-12-01 18:28:27.000
"C10","LOGIN_FAILURE","U9",2024-12-01 07:44:44.000
"C33","LOGIN_FAILURE","U84",2024-12-01 05:38:00.000
"C50","LOGIN_FAILURE","U45",2024-12-01 23:54:39.000
"C5","FILE_DOWNLOAD","U96",2024-12-01 17:33:21.000
"C47","FILE_DOWNLOAD","U66",2024-12-01 08:09:52.000
"C49","FILE_DOWNLOAD","U32",2024-12-01 03:56:24.000
"C35","FILE_DOWNLOAD","U45",2024-12-01 12:44:50.000
"C44","FILE_DOWNLOAD","U9",2024-12-01 20:15:10.000
"C34","LOGIN_FAILURE","U30",2024-12-01 13:22:56.000
"C33","LOGIN_FAILURE","U84",2024-12-01 04:10:58.000
"C21","FILE_DOWNLOAD","U38",2024-12-01 10:08:32.000
"C17","FILE_DOWNLOAD","U60",2024-12-01 20:54:08.000
"C22","LOGIN_FAILURE","U1",2024-12-01 08:14:03.000
"C48","LOGIN_FAILURE","U5",2024-12-01 15:37:24.000
"C37","LOGIN_FAILURE","U63",2024-12-01 20:25:26.000
"C15","FILE_DOWNLOAD","U99",2024-12-01 22:38:10.000
"C35","LOGIN_FAILURE","U36",2024-12-01 22:20:22.000
"C28","FILE_DOWNLOAD","U65",2024-12-01 23:23:59.000
"C7","DATA_EXFILTRATION","U78",2024-12-01 20:16:12.000
"C32","LOGIN_FAILURE","U73",2024-12-01 00:57:21.000
"C11","UNAUTHORIZED_ACCESS","U94",2024-12-01 22:10:22.000
"C10","FILE_DOWNLOAD","U24",2024-12-01 23:57:03.000
"C9","FILE_DOWNLOAD","U4",2024-12-01 09:44:14.000
"C14","FILE_DOWNLOAD","U78",2024-12-01 01:03:14.000
"C13","FILE_DOWNLOAD","U89",2024-12-01 06:34:07.000
"C25","FILE_DOWNLOAD","U68",2024-12-01 09:56:58.000
"C2","FILE_DOWNLOAD","U25",2024-12-01 11:14:59.000
"C35","LOGIN_FAILURE","U74",2024-12-01 12:22:21.000
"C7","LOGIN_FAILURE","U99",2024-12-01 12:46:49.000
"C21","LOGIN_FAILURE","U7",2024-12-01 00:13:20.000
"C18","LOGIN_FAILURE","U13",2024-12-01 06:36:17.000
"C3","LOGIN_FAILURE","U68",2024-12-01 05:12:56.000
"C42","LOGIN_FAILURE","U43",2024-12-01 20:37:08.000
"C39","MALWARE_ALERT","U57",2024-12-01 23:55:59.000
"C41","DATA_EXFILTRATION","U36",2024-12-01 14:35:31.000
"C49","UNAUTHORIZED_ACCESS","U14",2024-12-01 02:32:00.000
"C11","FILE_DOWNLOAD","U82",2024-12-01 05:09:55.000
"C39","MALWARE_ALERT","U72",2024-12-01 23:03:11.000
"C24","DATA_EXFILTRATION","U96",2024-12-01 01:06:58.000
"C46","FILE_DOWNLOAD","U27",2024-12-01 03:20:26.000
"C19","LOGIN_FAILURE","U37",2024-12-01 19:18:51.000
"C4","UNAUTHORIZED_ACCESS","U87",2024-12-01 07:49:57.000
"C26","FILE_DOWNLOAD","U71",2024-12-01 13:41:48.000
"C38","FILE_DOWNLOAD","U76",2024-12-01 15:17:08.000
"C42","LOGIN_FAILURE","U25",2024-12-01 16:31:00.000
"C32","LOGIN_FAILURE","U67",2024-12-01 12:24:41.000
"C39","DATA_EXFILTRATION","U90",2024-12-01 05:43:51.000
"C45","FILE_DOWNLOAD","U4",2024-12-01 13:28:23.000
"C46","LOGIN_FAILURE","U100",2024-12-01 11:20:46.000
"C36","LOGIN_FAILURE","U79",2024-12-01 11:48:37.000
"C40","FILE_DOWNLOAD","U96",2024-12-01 20:39:55.000
"C37","FILE_DOWNLOAD","U93",2024-12-01 21:42:28.000
"C33","LOGIN_FAILURE","U74",2024-12-01 03:05:35.000
"C36","DATA_EXFILTRATION","U85",2024-12-01 01:54:55.000
"C3","LOGIN_FAILURE","U16",2024-12-01 05:39:52.000
"C9","LOGIN_FAILURE","U19",2024-12-01 05:43:52.000
"C8","FILE_DOWNLOAD","U29",2024-12-01 22:29:41.000
"C33","LOGIN_FAILURE","U51",2024-12-01 01:48:42.000
"C6","DATA_EXFILTRATION","U18",2024-12-01 02:58:13.000
"C41","MALWARE_ALERT","U58",2024-12-01 09:54:25.000
"C39","MALWARE_ALERT","U44",2024-12-01 16:07:59.000
"C4","LOGIN_FAILURE","U16",2024-12-01 15:26:16.000
"C13","LOGIN_FAILURE","U65",2024-12-01 17:40:56.000
"C49","LOGIN_FAILURE","U2",2024-12-01 22:06:10.000
"C2","FILE_DOWNLOAD","U56",2024-12-01 16:05:39.000
"C5","MALWARE_ALERT","U79",2024-12-01 15:04:47.000
"C44","DATA_EXFILTRATION","U28",2024-12-01 09:56:44.000
"C27","MALWARE_ALERT","U65",2024-12-01 07:50:55.000
"C32","UNAUTHORIZED_ACCESS","U5",2024-12-01 18:39:14.000
"C21","MALWARE_ALERT","U22",2024-12-01 04:08:38.000
"C8","LOGIN_FAILURE","U100",2024-12-01 12:34:02.000
"C38","LOGIN_FAILURE","U13",2024-12-01 15:39:09.000
"C8","FILE_DOWNLOAD","U65",2024-12-01 04:02:14.000
"C50","LOGIN_FAILURE","U16",2024-12-01 10:18:45.000
"C3","LOGIN_FAILURE","U86",2024-12-01 21:35:43.000
"C44","FILE_DOWNLOAD","U64",2024-12-01 17:43:03.000
"C3","DATA_EXFILTRATION","U32",2024-12-01 19:11:06.000
"C22","LOGIN_FAILURE","U80",2024-12-01 11:13:45.000
"C6","MALWARE_ALERT","U51",2024-12-01 01:39:12.000
"C2","DATA_EXFILTRATION","U79",2024-12-01 08:01:43.000
"C23","FILE_DOWNLOAD","U58",2024-12-01 14:23:27.000
"C44","LOGIN_FAILURE","U46",2024-12-01 21:49:14.000
"C2","LOGIN_FAILURE","U52",2024-12-01 01:59:40.000
"C38","MALWARE_ALERT","U63",2024-12-01 00:16:47.000
"C17","MALWARE_ALERT","U76",2024-12-01 07:26:34.000
"C35","DATA_EXFILTRATION","U60",2024-12-01 10:58:27.000
"C34","FILE_DOWNLOAD","U65",2024-12-01 07:41:26.000
"C23","LOGIN_FAILURE","U81",2024-12-01 04:59:47.000
"C30","LOGIN_FAILURE","U55",2024-12-01 09:18:11.000
"C8","MALWARE_ALERT","U57",2024-12-01 10:32:18.000
"C22","LOGIN_FAILURE","U92",2024-12-01 11:56:47.000
"C44","LOGIN_FAILURE","U71",2024-12-01 04:22:06.000
"C36","FILE_DOWNLOAD","U73",2024-12-01 00:16:53.000
"C5","LOGIN_FAILURE","U86",2024-12-01 18:06:33.000
"C13","LOGIN_FAILURE","U26",2024-12-01 15:40:46.000
"C29","FILE_DOWNLOAD","U12",2024-12-01 06:23:48.000
"C31","LOGIN_FAILURE","U71",2024-12-01 04:42:12.000
"C47","LOGIN_FAILURE","U46",2024-12-01 13:50:34.000
"C16","MALWARE_ALERT","U47",2024-12-01 19:23:26.000
"C42","DATA_EXFILTRATION","U79",2024-12-01 08:22:41.000
"C30","LOGIN_FAILURE","U38",2024-12-01 18:12:50.000
"C16","MALWARE_ALERT","U21",2024-12-01 20:20:33.000
"C12","LOGIN_FAILURE","U14",2024-12-01 12:53:41.000
"C17","FILE_DOWNLOAD","U2",2024-12-01 02:37:27.000
"C16","DATA_EXFILTRATION","U72",2024-12-01 14:27:24.000
"C12","MALWARE_ALERT","U70",2024-12-01 01:32:24.000
"C8","DATA_EXFILTRATION","U33",2024-12-01 15:52:56.000
"C20","LOGIN_FAILURE","U6",2024-12-01 00:40:56.000
"C3","LOGIN_FAILURE","U90",2024-12-01 16:44:20.000
"C16","DATA_EXFILTRATION","U37",2024-12-01 02:50:05.000
"C30","LOGIN_FAILURE","U14",2024-12-01 11:23:53.000
"C45","LOGIN_FAILURE","U37",2024-12-01 20:57:45.000
"C23","MALWARE_ALERT","U8",2024-12-01 15:37:47.000
"C28","DATA_EXFILTRATION","U77",2024-12-01 20:52:36.000
"C40","DATA_EXFILTRATION","U13",2024-12-01 14:43:28.000
"C5","LOGIN_FAILURE","U40",2024-12-01 23:18:24.000
"C20","DATA_EXFILTRATION","U92",2024-12-01 15:12:27.000
"C40","LOGIN_FAILURE","U58",2024-12-01 10:32:27.000
"C44","LOGIN_FAILURE","U18",2024-12-01 04:11:36.000
"C1","FILE_DOWNLOAD","U57",2024-12-01 14:44:48.000
"C30","LOGIN_FAILURE","U83",2024-12-01 00:45:33.000
"C21","LOGIN_FAILURE","U38",2024-12-01 11:49:28.000
"C20","FILE_DOWNLOAD","U32",2024-12-01 06:15:27.000
"C6","LOGIN_FAILURE","U86",2024-12-01 22:30:18.000
"C22","LOGIN_FAILURE","U66",2024-12-01 16:45:05.000
"C18","LOGIN_FAILURE","U77",2024-12-01 13:10:28.000
"C8","FILE_DOWNLOAD","U87",2024-12-01 03:12:31.000
"C39","FILE_DOWNLOAD","U25",2024-12-01 15:54:00.000
"C32","MALWARE_ALERT","U92",2024-12-01 03:51:15.000
"C33","MALWARE_ALERT","U58",2024-12-01 08:51:31.000
"C16","FILE_DOWNLOAD","U75",2024-12-01 15:51:44.000
"C12","DATA_EXFILTRATION","U33",2024-12-01 21:26:24.000
"C38","LOGIN_FAILURE","U88",2024-12-01 14:34:47.000
"C34","LOGIN_FAILURE","U66",2024-12-01 19:04:36.000
"C14","DATA_EXFILTRATION","U30",2024-12-01 02:51:48.000
"C36","LOGIN_FAILURE","U81",2024-12-01 14:24:33.000
"C33","UNAUTHORIZED_ACCESS","U34",2024-12-01 11:17:48.000
"C23","FILE_DOWNLOAD","U86",2024-12-01 12:21:40.000
"C50","MALWARE_ALERT","U69",2024-12-01 08:04:01.000
"C45","FILE_DOWNLOAD","U48",2024-12-01 12:07:35.000
"C2","FILE_DOWNLOAD","U40",2024-12-01 06:07:17.000
"C41","LOGIN_FAILURE","U51",2024-12-01 02:46:51.000
"C21","MALWARE_ALERT","U80",2024-12-01 18:35:10.000
"C2","FILE_DOWNLOAD","U13",2024-12-01 23:03:18.000
"C27","UNAUTHORIZED_ACCESS","U90",2024-12-01 04:09:05.000
"C9","LOGIN_FAILURE","U31",2024-12-01 19:19:07.000
"C1","LOGIN_FAILURE","U39",2024-12-01 18:34:00.000
"C11","LOGIN_FAILURE","U63",2024-12-01 07:03:35.000
"C3","FILE_DOWNLOAD","U48",2024-12-01 12:43:13.000
"C23","DATA_EXFILTRATION","U87",2024-12-01 12:46:59.000
"C26","LOGIN_FAILURE","U48",2024-12-01 23:29:59.000
"C4","FILE_DOWNLOAD","U61",2024-12-01 05:22:38.000
"C18","LOGIN_FAILURE","U12",2024-12-01 08:36:08.000
"C6","FILE_DOWNLOAD","U78",2024-12-01 03:44:34.000
"C35","DATA_EXFILTRATION","U56",2024-12-01 05:19:54.000
"C22","LOGIN_FAILURE","U18",2024-12-01 09:19:10.000
"C43","FILE_DOWNLOAD","U27",2024-12-01 07:10:56.000
"C15","UNAUTHORIZED_ACCESS","U28",2024-12-01 06:19:00.000
"C22","DATA_EXFILTRATION","U82",2024-12-01 21:55:57.000
"C37","FILE_DOWNLOAD","U80",2024-12-01 05:33:56.000
"C42","FILE_DOWNLOAD","U52",2024-12-01 23:51:58.000
"C12","LOGIN_FAILURE","U16",2024-12-01 02:44:36.000
"C47","FILE_DOWNLOAD","U77",2024-12-01 06:26:58.000
"C49","DATA_EXFILTRATION","U58",2024-12-01 22:51:46.000
"C42","FILE_DOWNLOAD","U93",2024-12-01 17:59:24.000
"C38","LOGIN_FAILURE","U9",2024-12-01 16:53:31.000
"C18","LOGIN_FAILURE","U26",2024-12-01 20:31:29.000
"C45","LOGIN_FAILURE","U28",2024-12-01 21:05:52.000
"C35","LOGIN_FAILURE","U77",2024-12-01 16:20:38.000
"C30","LOGIN_FAILURE","U36",2024-12-01 20:33:09.000
"C24","FILE_DOWNLOAD","U9",2024-12-01 23:24:38.000
"C42","LOGIN_FAILURE","U47",2024-12-01 23:07:49.000
"C30","LOGIN_FAILURE","U78",2024-12-01 22:44:17.000
"C14","FILE_DOWNLOAD","U51",2024-12-01 11:46:03.000
"C6","LOGIN_FAILURE","U76",2024-12-01 22:50:10.000
"C3","LOGIN_FAILURE","U57",2024-12-01 11:30:36.000
"C16","LOGIN_FAILURE","U32",2024-12-01 05:29:46.000
"C7","LOGIN_FAILURE","U67",2024-12-01 16:00:40.000
"C14","FILE_DOWNLOAD","U57",2024-12-01 02:29:10.000
"C9","LOGIN_FAILURE","U54",2024-12-01 17:04:22.000
"C15","MALWARE_ALERT","U16",2024-12-01 16:06:01.000
"C21","UNAUTHORIZED_ACCESS","U62",2024-12-01 22:59:16.000
"C35","MALWARE_ALERT","U84",2024-12-01 11:01:31.000
"C2","FILE_DOWNLOAD","U96",2024-12-01 10:00:02.000
"C27","DATA_EXFILTRATION","U56",2024-12-01 21:31:58.000
"C2","FILE_DOWNLOAD","U23",2024-12-01 02:02:42.000
"C35","LOGIN_FAILURE","U17",2024-12-01 12:48:49.000
"C18","LOGIN_FAILURE","U80",2024-12-01 18:28:17.000
"C14","DATA_EXFILTRATION","U38",2024-12-01 02:42:04.000
"C20","LOGIN_FAILURE","U72",2024-12-01 11:18:05.000
"C18","LOGIN_FAILURE","U83",2024-12-01 16:48:41.000
"C10","MALWARE_ALERT","U30",2024-12-01 16:27:13.000
"C25","DATA_EXFILTRATION","U58",2024-12-01 01:22:09.000
"C2","LOGIN_FAILURE","U98",2024-12-01 02:04:16.000
"C25","FILE_DOWNLOAD","U78",2024-12-01 13:25:31.000
"C33","LOGIN_FAILURE","U22",2024-12-01 10:27:07.000
"C36","MALWARE_ALERT","U17",2024-12-01 02:47:37.000
"C31","LOGIN_FAILURE","U15",2024-12-01 23:28:17.000
"C14","LOGIN_FAILURE","U48",2024-12-01 03:17:15.000
"C1","DATA_EXFILTRATION","U32",2024-12-01 22:23:30.000
"C46","FILE_DOWNLOAD","U77",2024-12-01 21:37:47.000
"C16","FILE_DOWNLOAD","U85",2024-12-01 18:27:42.000
"C46","FILE_DOWNLOAD","U40",2024-12-01 13:59:54.000
"C3","LOGIN_FAILURE","U97",2024-12-01 16:50:48.000
"C35","FILE_DOWNLOAD","U57",2024-12-01 21:07:44.000
"C41","LOGIN_FAILURE","U58",2024-12-01 20:10:55.000
"C6","LOGIN_FAILURE","U91",2024-12-01 01:29:36.000
"C25","LOGIN_FAILURE","U99",2024-12-01 16:22:27.000
"C13","FILE_DOWNLOAD","U16",2024-12-01 20:48:48.000
"C34","UNAUTHORIZED_ACCESS","U28",2024-12-01 23:43:57.000
"C8","UNAUTHORIZED_ACCESS","U98",2024-12-01 06:51:12.000
"C21","FILE_DOWNLOAD","U1",2024-12-01 11:42:23.000
"C34","LOGIN_FAILURE","U41",2024-12-01 22:01:39.000
"C4","FILE_DOWNLOAD","U48",2024-12-01 17:19:01.000
"C25","DATA_EXFILTRATION","U31",2024-12-01 18:15:15.000
"C15","LOGIN_FAILURE","U36",2024-12-01 05:29:33.000
"C4","UNAUTHORIZED_ACCESS","U33",2024-12-01 02:15:09.000
"C45","LOGIN_FAILURE","U33",2024-12-01 16:24:10.000
"C12","UNAUTHORIZED_ACCESS","U82",2024-12-01 03:46:06.000
"C32","DATA_EXFILTRATION","U23",2024-12-01 12:30:15.000
"C32","DATA_EXFILTRATION","U60",2024-12-01 03:04:13.000
"C28","LOGIN_FAILURE","U87",2024-12-01 18:22:12.000
"C13","LOGIN_FAILURE","U79",2024-12-01 23:31:29.000
"C31","LOGIN_FAILURE","U90",2024-12-01 06:16:57.000
"C14","LOGIN_FAILURE","U30",2024-12-01 01:25:30.000
"C20","LOGIN_FAILURE","U89",2024-12-01 09:01:12.000
"C18","FILE_DOWNLOAD","U45",2024-12-01 15:56:17.000
"C29","FILE_DOWNLOAD","U80",2024-12-01 15:59:55.000
"C6","FILE_DOWNLOAD","U39",2024-12-01 19:04:50.000
"C32","FILE_DOWNLOAD","U45",2024-12-01 19:01:57.000
"C29","LOGIN_FAILURE","U78",2024-12-01 22:12:08.000
"C43","UNAUTHORIZED_ACCESS","U81",2024-12-01 05:46:47.000
"C2","LOGIN_FAILURE","U12",2024-12-01 13:14:56.000
"C23","FILE_DOWNLOAD","U93",2024-12-01 13:34:30.000
"C19","FILE_DOWNLOAD","U32",2024-12-01 10:17:59.000
"C31","DATA_EXFILTRATION","U56",2024-12-01 14:06:19.000
"C5","LOGIN_FAILURE","U24",2024-12-01 14:52:58.000
"C19","FILE_DOWNLOAD","U13",2024-12-01 12:19:10.000
"C34","FILE_DOWNLOAD","U20",2024-12-01 21:46:06.000
"C10","LOGIN_FAILURE","U79",2024-12-01 01:54:23.000
"C25","FILE_DOWNLOAD","U56",2024-12-01 22:58:11.000
"C2","UNAUTHORIZED_ACCESS","U53",2024-12-01 23:34:03.000
"C11","UNAUTHORIZED_ACCESS","U68",2024-12-01 12:11:03.000
"C50","LOGIN_FAILURE","U54",2024-12-01 02:23:59.000
"C31","LOGIN_FAILURE","U34",2024-12-01 12:00:13.000
"C15","LOGIN_FAILURE","U28",2024-12-01 03:26:27.000
"C9","LOGIN_FAILURE","U50",2024-12-01 20:18:53.000
"C23","LOGIN_FAILURE","U2",2024-12-01 14:04:27.000
"C19","LOGIN_FAILURE","U94",2024-12-01 10:20:43.000
"C9","UNAUTHORIZED_ACCESS","U26",2024-12-01 09:10:29.000
"C35","UNAUTHORIZED_ACCESS","U51",2024-12-01 23:54:17.000
"C21","LOGIN_FAILURE","U47",2024-12-01 21:56:37.000
"C9","LOGIN_FAILURE","U26",2024-12-01 05:28:29.000
"C28","FILE_DOWNLOAD","U84",2024-12-01 12:08:14.000
"C46","LOGIN_FAILURE","U92",2024-12-01 02:58:02.000
"C7","FILE_DOWNLOAD","U84",2024-12-01 21:13:00.000
"C16","FILE_DOWNLOAD","U75",2024-12-01 05:08:57.000
"C16","DATA_EXFILTRATION","U74",2024-12-01 12:44:11.000
"C33","MALWARE_ALERT","U61",2024-12-01 11:17:42.000
"C4","FILE_DOWNLOAD","U23",2024-12-01 23:53:10.000
"C4","FILE_DOWNLOAD","U37",2024-12-01 14:16:14.000
"C39","LOGIN_FAILURE","U41",2024-12-01 04:41:41.000
"C40","FILE_DOWNLOAD","U52",2024-12-01 21:39:53.000
"C17","FILE_DOWNLOAD","U83",2024-12-01 03:05:04.000
"C37","LOGIN_FAILURE","U82",2024-12-01 11:16:17.000
"C39","LOGIN_FAILURE","U49",2024-12-01 20:20:59.000
"C29","LOGIN_FAILURE","U27",2024-12-01 13:42:52.000
"C36","UNAUTHORIZED_ACCESS","U6",2024-12-01 23:25:43.000
"C38","LOGIN_FAILURE","U74",2024-12-01 11:57:34.000
"C39","LOGIN_FAILURE","U66",2024-12-01 04:39:10.000
"C50","LOGIN_FAILURE","U24",2024-12-01 19:09:55.000
"C37","FILE_DOWNLOAD","U38",2024-12-01 03:24:09.000
"C35","LOGIN_FAILURE","U28",2024-12-01 23:31:15.000
"C7","UNAUTHORIZED_ACCESS","U28",2024-12-01 15:24:56.000
"C27","DATA_EXFILTRATION","U66",2024-12-01 18:30:48.000
"C28","FILE_DOWNLOAD","U61",2024-12-01 13:10:25.000
"C22","FILE_DOWNLOAD","U46",2024-12-01 00:39:49.000
"C14","LOGIN_FAILURE","U69",2024-12-01 13:12:06.000
"C7","LOGIN_FAILURE","U75",2024-12-01 11:14:43.000
"C37","MALWARE_ALERT","U74",2024-12-01 06:33:47.000
"C22","LOGIN_FAILURE","U43",2024-12-01 07:47:54.000
"C5","LOGIN_FAILURE","U59",2024-12-01 12:26:31.000
"C2","FILE_DOWNLOAD","U2",2024-12-01 17:42:16.000
"C27","LOGIN_FAILURE","U15",2024-12-01 06:59:26.000
"C21","UNAUTHORIZED_ACCESS","U37",2024-12-01 08:14:53.000
"C38","LOGIN_FAILURE","U71",2024-12-01 05:00:30.000
"C15","MALWARE_ALERT","U20",2024-12-01 05:38:28.000
"C21","FILE_DOWNLOAD","U98",2024-12-01 02:48:34.000
"C10","MALWARE_ALERT","U35",2024-12-01 10:46:10.000
"C23","LOGIN_FAILURE","U34",2024-12-01 03:40:56.000
"C39","FILE_DOWNLOAD","U86",2024-12-01 18:29:03.000
"C5","DATA_EXFILTRATION","U31",2024-12-01 19:39:08.000
"C1","FILE_DOWNLOAD","U87",2024-12-01 19:10:13.000
"C13","LOGIN_FAILURE","U19",2024-12-01 01:22:27.000
"C21","FILE_DOWNLOAD","U68",2024-12-01 12:15:40.000
"C26","MALWARE_ALERT","U24",2024-12-01 22:30:06.000
"C50","FILE_DOWNLOAD","U84",2024-12-01 04:46:16.000
"C45","UNAUTHORIZED_ACCESS","U39",2024-12-01 21:44:42.000
"C21","LOGIN_FAILURE","U92",2024-12-01 13:42:57.000
"C18","FILE_DOWNLOAD","U54",2024-12-01 05:36:58.000
"C37","MALWARE_ALERT","U39",2024-12-01 05:54:26.000
"C45","FILE_DOWNLOAD","U17",2024-12-01 06:35:03.000
"C32","DATA_EXFILTRATION","U19",2024-12-01 22:44:45.000
"C36","UNAUTHORIZED_ACCESS","U48",2024-12-01 06:01:37.000
"C17","FILE_DOWNLOAD","U35",2024-12-01 15:56:06.000
"C35","LOGIN_FAILURE","U32",2024-12-01 01:35:26.000
"C49","LOGIN_FAILURE","U47",2024-12-01 14:57:32.000
"C11","MALWARE_ALERT","U47",2024-12-01 13:15:49.000
"C21","DATA_EXFILTRATION","U64",2024-12-01 08:38:53.000
"C26","LOGIN_FAILURE","U46",2024-12-01 16:10:22.000
"C4","LOGIN_FAILURE","U35",2024-12-01 22:13:51.000
"C34","LOGIN_FAILURE","U94",2024-12-01 10:22:26.000
"C48","DATA_EXFILTRATION","U17",2024-12-01 16:20:41.000
"C18","LOGIN_FAILURE","U42",2024-12-01 08:31:11.000
"C40","FILE_DOWNLOAD","U29",2024-12-01 19:26:33.000
"C35","FILE_DOWNLOAD","U70",2024-12-01 08:42:28.000
"C41","DATA_EXFILTRATION","U17",2024-12-01 11:16:02.000
"C29","FILE_DOWNLOAD","U81",2024-12-01 17:04:34.000
"C29","FILE_DOWNLOAD","U14",2024-12-01 07:03:50.000
"C38","LOGIN_FAILURE","U24",2024-12-01 13:23:33.000
"C42","FILE_DOWNLOAD","U57",2024-12-01 20:46:06.000
"C21","MALWARE_ALERT","U50",2024-12-01 16:02:29.000
"C42","UNAUTHORIZED_ACCESS","U57",2024-12-01 16:48:33.000
"C13","LOGIN_FAILURE","U61",2024-12-01 10:15:32.000
"C49","LOGIN_FAILURE","U39",2024-12-01 13:54:12.000
"C41","LOGIN_FAILURE","U55",2024-12-01 18:18:36.000
"C17","LOGIN_FAILURE","U96",2024-12-01 19:12:15.000
"C9","DATA_EXFILTRATION","U36",2024-12-01 15:14:34.000
"C41","LOGIN_FAILURE","U37",2024-12-01 05:54:01.000
"C1","FILE_DOWNLOAD","U14",2024-12-01 07:16:14.000
"C2","LOGIN_FAILURE","U27",2024-12-01 22:00:54.000
"C48","LOGIN_FAILURE","U83",2024-12-01 05:02:20.000
"C29","FILE_DOWNLOAD","U31",2024-12-01 09:06:08.000
"C33","LOGIN_FAILURE","U73",2024-12-01 01:53:59.000
"C10","LOGIN_FAILURE","U81",2024-12-01 23:20:40.000
"C50","MALWARE_ALERT","U83",2024-12-01 17:29:51.000
"C40","FILE_DOWNLOAD","U44",2024-12-01 13:30:55.000
"C21","LOGIN_FAILURE","U68",2024-12-01 20:11:24.000
"C28","UNAUTHORIZED_ACCESS","U48",2024-12-01 03:44:06.000
"C11","FILE_DOWNLOAD","U57",2024-12-01 18:47:01.000
"C34","MALWARE_ALERT","U75",2024-12-01 04:32:21.000
"C8","LOGIN_FAILURE","U22",2024-12-01 10:22:43.000
"C22","LOGIN_FAILURE","U4",2024-12-01 03:03:13.000
"C8","LOGIN_FAILURE","U81",2024-12-01 05:50:12.000
"C49","LOGIN_FAILURE","U72",2024-12-01 09:55:55.000
"C15","FILE_DOWNLOAD","U46",2024-12-01 16:21:33.000
"C17","UNAUTHORIZED_ACCESS","U59",2024-12-01 18:41:26.000
"C23","FILE_DOWNLOAD","U34",2024-12-01 05:21:53.000
"C24","LOGIN_FAILURE","U11",2024-12-01 15:55:40.000
"C45","FILE_DOWNLOAD","U31",2024-12-01 03:20:21.000
"C19","LOGIN_FAILURE","U11",2024-12-01 08:05:02.000
"C5","FILE_DOWNLOAD","U56",2024-12-01 16:25:30.000
"C32","FILE_DOWNLOAD","U38",2024-12-01 12:43:40.000
"C44","MALWARE_ALERT","U21",2024-12-01 00:58:15.000
"C1","UNAUTHORIZED_ACCESS","U94",2024-12-01 15:06:21.000
